userId,jobid,rating,timestamp
4,19,5,949779091
4,805,5,949949486
4,367,5,949919938
4,723,3,949810534
4,28,5,949949538
4,737,5,949949638
4,478,4,949982238
4,595,5,949949444
4,997,5,949779022
4,225,5,949919189
4,157,4,949919306
4,394,5,949919247
4,207,5,949949396
4,195,4,949919454
4,65,4,949919322
4,784,5,949949638
4,532,5,949949638
4,67,5,949896377
4,58,5,949896377
4,488,5,949949538
4,356,5,949949638
4,147,5,949896244
4,689,5,949919372
4,994,5,949811523
4,848,5,949895732
4,941,5,949778771
4,736,5,949919399
4,776,5,949896275
4,240,5,949919372
4,112,5,949919419
4,505,5,949779173
4,244,5,949811490
4,592,5,949779173
4,679,5,949896244
4,904,5,949896159
4,291,5,949779173
4,177,5,949778714
4,710,5,949895708
4,809,5,949810261
4,138,5,949779173
4,874,5,949811523
4,118,5,949918693
4,628,5,949779173
4,184,5,949919372
4,933,5,949896244
4,187,5,949919519
4,655,5,949811602
4,183,5,949918743
4,279,4,949811559
4,480,5,949919591
4,1012,5,949811523
4,574,5,949919372
4,881,5,949949396
4,640,4,949811559
4,30,5,949811490
4,655,5,949918743
4,809,4,949918927
4,63,4,949811602
4,405,4,949896275
4,467,5,949982274
4,664,5,949919247
4,1004,4,949810582
4,902,4,949810302
4,238,3,949920004
4,864,4,949918787
4,332,3,949918904
4,73,3,949810688
4,386,5,949896377
4,845,5,949810261
4,452,4,949810302
4,889,5,949895772
4,294,3,949811230
4,275,5,949919978
4,386,4,949811559
4,1003,5,949896244
4,527,1,949895864
4,348,5,949919738
4,876,4,949810688
4,509,2,949895956
4,786,5,949810261
4,465,5,949810261
4,172,5,949918743
4,721,3,949949538
4,273,5,949811559
4,658,5,949896309
4,759,5,949811602
4,588,3,949895907
4,793,2,949918970
4,36,5,949896070
4,30,4,949919454
4,138,5,949778771
4,83,4,949811738
4,236,4,949896114
4,777,4,949982239
4,320,4,949896183
4,454,5,949810618
4,599,3,949896114
4,386,5,949918648
4,455,5,949949444
4,4,5,949919306
4,175,4,949982239
4,19,5,949949444
4,391,5,949896114
4,124,5,949949638
4,546,5,949896183
4,580,4,949920028
4,108,5,949949538
4,361,5,949896114
4,211,5,949949396
4,935,4,949896114
4,971,5,949919399
4,870,3,949896309
4,693,5,949918927
4,455,5,949918994
4,434,4,949919763
4,1,5,949896070
4,551,4,949982239
4,701,4,949896114
4,258,5,949811603
4,83,5,949896070
4,27,5,949896070
4,751,3,949896070
4,216,5,949918764
4,343,4,949811559
4,562,3,949896309
4,78,5,949895772
4,346,5,949919556
4,345,4,949918927
4,391,4,949811603
4,918,4,949918994
4,518,5,949918994
4,681,4,949810302
4,974,5,949982274
4,734,5,949918875
4,276,4,949896275
4,665,1,949895993
4,191,5,949810582
4,604,5,949810261
4,750,3,949918671
4,874,4,949896497
4,689,4,949896497
4,470,5,949811523
4,459,5,949810582
4,573,4,949778714
4,861,1,949896521
4,90,5,949919399
4,789,5,949811490
4,887,4,949811603
4,748,5,949896070
4,972,5,949811738
4,201,3,949811230
4,846,3,949918875
4,198,5,949896114
4,168,5,949896377
4,971,2,949896309
4,251,1,949896309
4,520,4,949810534
4,909,5,949811559
4,257,5,949896070
4,403,3,949896015
4,148,5,949918807
4,779,5,949810261
4,922,3,949896543
4,601,5,949949444
4,592,4,949811559
4,616,5,949919419
4,507,5,949919656
4,370,4,949918715
4,958,4,949896275
4,314,4,949811603
4,453,5,949919738
4,589,4,949918904
4,294,2,949778946
4,277,4,949811523
4,431,5,949918970
4,55,4,949919738
4,135,3,949919845
4,271,5,949895732
4,633,2,949982238
5,336,4,1163374957
5,157,4,1163374952
5,932,4,1163374639
5,892,4,1163374242
5,177,4,1163374404
5,30,3.5,1163373762
5,771,4.5,1163373208
5,397,3.5,1163373636
5,686,4,1163374152
5,55,4,1163373752
5,862,4,1163373755
5,119,4,1163373610
5,460,4,1163374477
5,355,4.5,1163373718
5,869,4,1163374392
5,495,3.5,1163373551
5,711,4,1163374190
5,954,5,1163373711
5,163,3.5,1163374993
5,368,2.5,1163373651
5,448,3.5,1163373135
5,781,4,1163374286
5,294,4,1163373316
5,441,5,1163373103
5,177,3,1163374173
5,809,2.5,1163374239
5,648,4,1163374582
5,301,4,1163374495
5,598,5,1163373044
5,868,3.5,1163374165
5,315,4.5,1163374608
5,606,3.5,1163374562
5,437,4,1163374214
5,272,4,1163373744
5,140,4,1163374601
5,295,4.5,1163374251
5,212,4.5,1163373726
5,364,4,1163373675
5,428,4,1163374324
5,426,3.5,1163374593
5,263,1.5,1163373188
5,573,5,1163373109
5,573,4,1163373276
5,842,4,1163373251
5,584,3.5,1163374184
5,269,4,1163373193
5,332,3.5,1163374290
5,982,4,1163373679
5,545,4.5,1163373293
5,262,4,1163374246
5,936,3.5,1163373743
5,339,3.5,1163374947
5,229,3.5,1163374278
5,582,3.5,1163374127
5,452,3.5,1163374263
5,835,3.5,1163374408
5,781,4,1163374137
5,594,3.5,1163373148
5,43,4.5,1163374235
5,609,3.5,1163374198
5,127,4,1163373273
5,629,4,1163375025
5,957,3.5,1163373696
5,682,4.5,1163375145
5,900,3.5,1163374103
5,588,3.5,1163374354
5,682,4.5,1163375033
5,488,3.5,1163375131
5,889,3,1163373548
5,473,4.5,1163373616
5,973,3.5,1163374995
5,689,4.5,1163373299
5,677,4.5,1163373606
5,566,4,1163374443
5,565,3.5,1163374206
5,539,4.5,1163374389
5,660,3,1163373688
5,504,4,1163374533
5,391,3.5,1163374491
5,297,4,1163374572
5,560,4,1163373626
5,724,4,1163374455
5,969,2.5,1163373238
5,391,4,1163374511
5,881,4,1163374742
5,142,4,1163374381
5,932,3.5,1163374118
5,135,4.5,1163373593
5,202,4,1163374426
5,558,4.5,1163374340
5,995,4.5,1163374702
5,258,3.5,1163374177
5,878,5,1163374211
5,627,4,1163374517
5,254,4.5,1163374227
5,903,4,1163374275
5,737,4.5,1163374283
5,652,4,1163374144
5,119,4,1163374167
5,298,4.5,1163374357
6,955,4,1109258212
6,888,2,1108134263
6,26,2,1109258228
6,309,5,1108134539
6,819,4,1108134269
6,737,4,1108134299
6,442,5,1108134266
6,346,4.5,1108134284
6,811,4.5,1109258196
6,458,4.5,1108134309
6,205,4.5,1108134339
6,557,2,1109258181
6,308,2,1109258179
6,402,2,1109258281
6,158,2,1109258194
6,578,0.5,1108134334
6,418,3,1108134344
6,331,3,1108134289
6,890,4,1109258270
6,764,4,1109258285
6,789,4,1109258175
6,456,3.5,1108134291
6,664,3,1109258245
6,891,4,1108134293
6,701,1,1109258202
6,1005,2,1108134271
6,16,4,1108134274
6,902,3,1109258257
6,710,4.5,1108134545
6,993,3,1109258199
6,359,1,1108134337
6,635,4,1109258183
6,93,3.5,1109258250
6,146,1.5,1109258190
6,510,1.5,1109258217
6,663,1.5,1109258226
6,913,5,1108134311
6,285,3,1108134534
6,888,5,1108134519
6,921,4,1108134524
6,740,3.5,1108134526
6,209,4,1108134537
6,734,3,1108134531
6,129,4.5,1108134521
7,157,3,851866703
7,155,3,851869035
7,233,3,851867289
7,889,3,851868750
7,937,4,851867861
7,151,4,851866901
7,638,3,851866744
7,58,5,851868188
7,634,4,851866720
7,684,4,851866704
7,1021,4,851868206
7,501,2,851868704
7,750,3,851868705
7,326,5,851869062
7,668,3,851868188
7,277,2,851869161
7,231,5,851868187
7,153,3,851868524
7,597,3,851867345
7,525,3,851867621
7,949,3,851867941
7,94,3,851868188
7,77,3,851867436
7,449,3,851868020
7,409,3,851867790
7,3,3,851869291
7,992,4,851869291
7,573,4,851869161
7,172,3,851867669
7,306,4,851868246
7,780,3,851867688
7,275,4,851869035
7,272,4,851868019
7,833,4,851868044
7,795,3,851869140
7,469,4,851868186
7,758,3,851868863
7,152,4,851868020
7,179,3,851868044
7,643,3,851868074
7,19,4,851866806
7,287,3,851866744
7,82,5,851868019
7,1000,2,851866784
7,698,1,851866704
7,740,1,851866763
7,526,5,851868020
7,433,3,851866703
7,968,2,851866744
7,23,4,851868289
7,1016,3,851869102
7,19,3,851866744
7,455,4,851867320
7,374,4,851867289
7,737,3,851868308
7,295,3,851867553
7,800,3,851869103
7,945,4,851867289
7,880,5,851868019
7,119,5,851869034
7,1004,3,851867289
7,993,5,851869035
7,848,5,851869034
7,440,4,851867379
7,38,5,851868044
7,716,5,851868246
7,32,4,851868321
7,5,4,851869062
7,333,5,851868289
7,199,3,851867436
7,994,4,851869080
7,475,3,851867436
7,528,4,851868332
7,241,4,851867401
7,938,3,851867320
7,468,3,851868471
7,671,4,851868471
7,531,3,851867401
7,62,3,851866935
7,256,3,851869160
7,58,3,851869102
7,466,2,851869230
7,155,4,851869035
7,874,3,851869140
7,243,3,851869062
7,321,3,851867688
7,829,5,851866978
7,889,1,851869140
8,459,5,1154465405
8,852,2.5,1154389572
8,616,5,1154464836
8,272,5,1154400173
8,537,4,1154473268
8,3,3.5,1154464829
8,366,2,1154389420
8,1019,4,1154465380
8,63,5,1154464714
8,685,4,1154400390
8,654,4.5,1154400475
8,652,3.5,1154389356
8,677,2,1154400357
8,53,5,1154400170
8,566,5,1154389386
8,103,4,1154464853
8,168,4.5,1154464833
8,397,4,1154400284
8,26,3.5,1154389432
8,221,5,1154400181
8,665,3.5,1154464841
8,699,4,1154464887
8,194,4,1154464730
8,968,4,1154464769
8,774,4,1154465573
8,338,4,1154465394
8,403,4,1154465555
8,637,4,1154464811
8,35,3,1154465230
8,506,4,1154464747
8,445,4,1154464720
8,682,3.5,1154400465
8,784,0.5,1154474527
8,625,4,1154465285
8,11,3,1154400324
8,835,4,1154465235
8,855,3,1154389408
8,668,3.5,1154464990
8,299,5,1154389385
8,6,4,1154389491
8,733,4,1154473252
8,916,3,1154400308
8,271,5,1154400458
8,613,3.5,1154389528
8,438,5,1154473322
8,711,4,1154473259
8,200,3,1154389460
8,133,3,1154465222
8,225,4.5,1154464735
8,648,4.5,1154400414
8,581,4,1154464850
8,303,5,1154473217
8,624,3.5,1154389340
8,524,3.5,1154400351
8,579,5,1154464889
8,447,5,1154464738
8,860,3.5,1154464944
8,1011,4.5,1154464717
8,826,2.5,1154389541
8,827,4.5,1154465558
8,184,3.5,1154400340
8,1018,3.5,1154473419
8,287,3,1154400360
8,341,4.5,1154464950
8,58,5,1154473364
8,790,4,1154464901
8,725,4.5,1154400266
8,431,5,1154400441
8,98,3.5,1154400198
8,812,4,1154389482
8,41,4,1154465526
8,751,4.5,1154464873
8,949,3.5,1154400245
8,737,4.5,1154465279
8,72,5,1154464905
8,1022,4,1154464915
8,125,2.5,1154400334
8,243,3.5,1154464808
8,862,3.5,1154400398
8,612,4.5,1154400383
8,343,4,1154465373
8,527,3.5,1154464819
8,177,3.5,1154389449
8,457,5,1154400236
8,231,3.5,1154389552
8,162,4.5,1154400449
8,408,4,1154464756
8,302,4,1154400407
8,145,4,1154465399
8,80,3,1154465385
8,368,4,1154464762
8,273,3.5,1154400444
8,872,4,1154389474
8,443,3,1154400191
8,540,4,1154464895
8,930,5,1154465296
8,493,3,1154400253
8,862,3.5,1154400294
8,298,4,1154464753
8,592,4,1154465367
8,734,4,1154464994
8,63,2.5,1154400471
8,762,4.5,1154464868
8,724,4,1154465499
8,406,3,1154465548
8,847,3.5,1154465243
8,861,4.5,1154473310
8,683,4.5,1154400263
8,934,4.5,1154464726
8,101,3.5,1154400423
8,525,3.5,1154473088
8,916,3.5,1154473264
8,958,2,1154473042
8,170,3.5,1154473022
8,662,3,1154473014
8,863,3,1154473017
9,333,4,938629179
9,676,4,938628337
9,254,3,938628655
9,310,5,938629110
9,947,3,938628897
9,952,4,938628966
9,518,4,938628777
9,206,4,938628577
9,491,5,938628843
9,411,5,938628337
9,988,4,938628843
9,550,5,938628843
9,483,2,938628337
9,973,5,938629250
9,148,3,938629470
9,548,4,938628655
9,777,4,938628450
9,605,3,938628655
9,784,2,938628777
9,224,4,938629341
9,566,4,938629054
9,862,5,938628690
9,104,4,938628966
9,430,3,938629470
9,202,5,938628966
9,443,4,938629341
9,778,4,938629522
9,231,4,938629747
9,709,4,938629053
9,549,3,938629053
9,218,3,938628777
9,822,4,938628897
9,869,4,938629341
9,63,2,938629250
9,212,4,938628843
9,997,4,939122916
9,10,4,938628577
9,651,2,938629681
9,45,3,938629681
9,965,4,938628966
9,158,2,938629341
9,772,5,938628450
9,568,3,938628843
9,385,4,938627748
9,485,4,938629681
10,225,5,942766420
10,664,4,942766793
10,118,4,942766515
10,461,3,942766603
10,710,4,942766603
10,147,3,942767328
10,617,4,942766974
10,766,3,942767258
10,556,3,942766420
10,106,2,942767328
10,611,4,942767328
10,52,4,942767258
10,881,4,942767258
10,442,4,942767258
10,887,4,942767258
10,48,4,942767258
10,970,3,942767328
10,654,4,942767258
10,978,4,942767258
10,490,5,942766420
10,414,4,942766420
10,713,3,942766725
10,478,3,942766845
10,582,5,942767029
10,901,3,942766679
10,282,4,942766472
10,370,5,942766472
10,552,2,942766845
10,646,5,942766515
10,376,3,942766472
10,653,5,942766991
10,105,4,942767328
10,888,2,942767328
10,994,4,942766845
10,41,5,942766515
10,56,5,942766109
10,932,3,942766251
10,406,3,942766213
10,775,4,942766029
10,627,3,942766164
10,424,4,942765978
10,665,2,942766213
10,98,5,942767121
10,535,2,942766251
10,839,3,942766059
10,14,4,942767571
11,522,5,1391658537
11,685,1,1391656827
11,781,4,1391657561
11,943,3,1391657297
11,987,5,1391658423
11,125,4.5,1391658505
11,353,3.5,1391656845
11,384,5,1391658556
11,908,4.5,1391658634
11,556,5,1391658440
11,396,5,1391658667
11,656,3,1391657062
11,669,3.5,1391657376
11,551,4.5,1391657543
11,435,3,1391658583
11,970,3,1391657112
11,146,3,1391658601
11,733,5,1391657861
11,986,5,1391658574
11,684,5,1391658450
11,851,4,1391657605
11,470,4.5,1391657459
11,124,3.5,1391657720
11,152,4.5,1391658141
11,769,4,1391658115
11,865,4.5,1391658399
11,454,3,1391658137
11,750,4,1391658210
11,266,3.5,1391658218
11,597,4,1391658385
11,583,4.5,1391658311
11,914,4.5,1391658125
11,290,4,1391658270
11,671,4,1391658186
11,254,4,1391657924
11,859,4,1391657610
11,659,5,1391658157
11,346,5,1391657798
12,432,3,968045587
12,804,1,968045407
12,654,3,968045438
12,18,2,968045353
12,65,1,968045732
12,684,4,968045680
12,809,3,968045764
12,405,1,968045500
12,478,2,968045561
12,556,3,968045500
12,237,1,955407153
12,531,5,968045353
12,600,5,955407153
12,836,2,968045354
12,465,5,968045354
12,556,1,955407153
12,295,1,968045475
12,463,4,968045475
12,627,2,968045438
12,851,3,968045529
12,165,2,955407153
12,128,2,968045475
12,611,4,968045680
12,1026,1,968045475
12,701,2,968045764
12,677,4,968045407
12,709,2,968045732
12,425,1,968045379
12,17,3,968045649
12,470,2,968045354
12,444,4,968045529
12,565,1,968045732
12,208,4,968045379
12,545,4,955407153
12,829,3,968045619
12,996,2,968045680
12,1019,2,968045619
12,736,1,968045232
12,373,5,968045232
12,496,3,968045232
12,701,4,968045232
12,761,1,968045198
12,603,3,968045198
12,208,3,968045172
12,929,5,968045142
12,903,2,968045142
12,96,2,968045106
12,210,4,968045106
12,737,2,968045074
12,868,1,968045074
12,540,3,968045015
12,23,5,968045015
12,291,3,968045015
12,786,5,968045015
12,972,2,968044981
12,10,2,968044981
12,443,3,968044981
12,985,5,968044949
12,155,3,968044949
12,486,2,968044949
12,139,4,968045173
13,166,5,1331380058
13,428,2.5,1331380914
13,771,4,1331380038
13,335,4,1331379348
13,1003,3.5,1331380895
13,712,4.5,1331380029
13,516,5,1331380018
13,910,4.5,1331379479
13,347,3,1331380025
13,285,3.5,1331379485
13,403,4,1331380901
13,80,4,1331379483
13,260,3,1331380851
13,432,4,1331380062
13,18,4,1331379366
13,524,3.5,1331380871
13,909,3,1331379520
13,398,4,1331380814
13,940,2.5,1331380845
13,985,3,1331379386
13,447,4,1331380745
13,652,4,1331380741
13,126,3,1331380888
13,560,3.5,1331379777
13,734,4,1331379470
13,885,3,1331380765
13,981,3,1331380731
13,402,3,1331379494
13,709,3,1331380761
13,365,3,1331380738
13,945,4,1331380752
13,358,3.5,1331379342
13,640,3.5,1331379599
13,964,3,1331379574
13,866,4,1331380721
13,325,4.5,1331379506
13,221,2.5,1331379589
13,503,3.5,1331379530
13,271,4.5,1331380145
13,583,3.5,1331380834
13,381,4.5,1331380883
13,594,4,1331380785
13,813,4.5,1331380734
13,530,4,1331380159
13,548,4.5,1331380306
13,205,3.5,1331380782
13,276,4.5,1331380873
13,268,4.5,1331380830
13,753,4,1331379748
13,756,4,1331380725
13,462,4.5,1331380387
13,81,4.5,1331380390
13,882,3,1331379985
14,608,1,976243997
14,988,4,976243997
14,123,3,976243912
14,726,3,976244179
14,571,2,976244179
14,879,3,976244471
14,293,3,976243933
14,819,2,976244131
14,75,3,976244313
14,156,2,976244367
14,594,3,976244524
14,296,2,976244287
14,620,4,976244591
14,26,2,976244564
14,658,5,976244313
14,934,3,976243997
14,283,3,976244423
14,99,4,976244205
14,952,3,976244107
14,396,4,976244343
15,808,2,997938310
15,690,2,1134521380
15,714,4.5,1093070098
15,879,4,1040205753
15,371,3,1093028290
15,433,2.5,1093028381
15,133,2.5,1166586286
15,792,3.5,1093070150
15,77,3,997939404
15,371,1,1093028409
15,424,4.5,1058249528
15,966,2.5,1093070415
15,725,3,1033345172
15,57,4,997938466
15,16,3,997938310
15,735,1,1033345287
15,601,2.5,1093028334
15,883,3,1122576665
15,904,5,1054449816
15,552,5,997938500
15,216,2.5,1093070271
15,122,2,1093028336
15,415,0.5,1093070467
15,911,5,1044220302
15,806,3,1166587063
15,879,1.5,1093028331
15,950,4,1134522072
15,307,1,1093070113
15,259,2,1166586594
15,91,3,1040205792
15,264,5,997938500
15,913,2.5,1093070156
15,686,4,997938358
15,739,3.5,1245362506
15,912,3.5,1134521543
15,774,5,1075142933
15,483,3,997939380
15,464,1,1128274517
15,255,2,1052896975
15,606,0.5,1093028411
15,71,3,1093028319
15,94,4,997938676
15,133,2,1166586021
15,795,4,997938413
15,1023,3,1093028183
15,333,2.5,1166586376
15,379,1,1093070329
15,742,4,1166587180
15,903,4,1046209579
15,969,3,1166586276
15,52,2,1052896916
15,736,1,1193435347
15,795,2,1093070170
15,77,1.5,1134521967
15,458,1.5,1193435482
15,811,2,1033345241
15,741,4.5,1054449903
15,488,1,1349622582
15,968,4,997939415
15,770,1,1134521432
15,2,1,1033345068
15,135,3.5,1093028308
15,671,4,1033345227
15,349,4,1033344772
15,370,4,997939415
15,566,3.5,1166586251
15,986,5,997938656
15,450,2,997938567
15,923,2,1093070318
15,283,2,1093028328
15,411,5,997938437
15,999,1,1058250479
15,269,2,1093028372
15,63,1,1093028298
15,101,5,997938567
15,976,5,997938771
15,439,4,1054449869
15,532,5,997938737
15,692,4,997938894
15,551,4,1052897100
15,638,3,1052896866
15,592,1,1093028399
15,152,2,997938727
15,241,2.5,1120209787
15,378,1.5,1093028255
15,255,2,997938391
15,667,2.5,1122576622
15,20,3,1058250589
15,281,2,1093028220
15,432,3,997939193
15,997,3,1093070088
15,515,0.5,1122576667
15,611,1,1058250631
15,756,3.5,1058250490
15,943,4,997939065
15,884,2,1374637824
15,447,3.5,1122576670
15,791,2,1443385370
15,615,3,1465793100
15,646,3.5,1054449871
15,859,4,1033344267
15,158,4,997939179
15,37,3.5,1166586661
15,870,1,1465955324
15,35,4,1132469126
15,999,3,1093028320
15,666,1,1093070102
15,839,2.5,1058250627
15,624,4,997938322
15,471,1,1193435522
15,689,3,1093028323
15,129,5,997938567
15,917,2.5,1134521456
15,25,3,1166586067
15,911,3,1093028384
15,641,3,997939193
15,89,3,1166586748
15,465,1,997938905
15,664,0.5,1093070332
15,724,4,1093028414
15,412,3,1035258747
15,153,1.5,1093028394
15,915,2,1093028389
15,615,3.5,1443384915
15,288,2.5,1166586387
15,535,4,997937239
15,488,3,1033345148
15,277,2,1093028325
15,793,1.5,1240203835
15,203,5,997938438
15,138,3,1093070381
15,845,5,997938676
15,225,2,997939055
15,898,4,1033344257
15,588,3.5,1361078504
15,618,3,1166586512
15,725,3,1141391972
15,709,2,1093028377
15,55,1,1093028322
15,898,0.5,1093028161
15,502,4,997938451
15,272,3,1093028142
15,218,4,997939162
15,316,5,997938500
15,913,2.5,1245021392
15,551,2.5,1093028267
15,378,5,997938500
15,800,3,1052896916
15,216,2.5,1093070326
15,754,1.5,1134521628
15,261,4,1093028231
15,609,2,1035258608
15,502,3,997939348
15,730,3,1052896916
15,468,2,1052896867
15,580,3,1093028406
15,164,3,1033345122
15,804,2,1166586237
15,917,3.5,1093028260
15,550,1,1093028237
15,851,3,997938288
15,337,2.5,1166586565
15,386,4,997938438
15,118,2,1093070454
15,189,4,1054450167
15,685,2.5,1093028151
15,754,2.5,1093070207
15,713,3,1033344834
15,977,0.5,1093028395
15,356,1.5,1134521382
15,208,3,1136904835
15,726,5,997938391
15,438,1,1128274713
15,586,4.5,1054450008
15,131,3.5,1134522085
15,502,1,1166586002
15,1002,2,1166586995
15,578,4,1035258747
15,28,5,997938703
15,922,4,997938567
15,626,5,1058250570
15,791,5,997938346
15,335,5,997938346
15,298,5,997938500
15,529,4,997939604
15,255,2.5,1122576681
15,899,4,1058250459
15,285,5,997938140
15,125,4,1416119525
15,174,1.5,1058250501
15,738,1,1128274460
15,54,3,997938737
15,214,3.5,1093070090
15,903,1,1040205624
15,309,5,997938727
15,499,5,997938358
15,419,3,1044219825
15,910,1,1058250466
15,689,3,997938800
15,552,4,997939453
15,314,2,1166586619
15,631,2,1034544304
15,742,4,997938528
15,860,5,997938905
15,576,2.5,1348976598
15,672,1.5,1166586136
15,833,4,1054450184
15,35,3,997938603
15,237,4,997937239
15,956,3,997938787
15,211,2,1122576683
15,37,4,997938528
15,860,2.5,1193436089
15,493,2,1166586415
15,500,4,1033345199
15,835,4,1040205624
15,886,4,997938466
15,361,2.5,1458506296
15,254,3,1093070163
15,198,1,1055439464
15,227,4,997939162
15,841,2.5,1345397949
15,601,2.5,1128274586
15,890,3.5,1386368101
15,613,3,997938288
15,791,4,1054449673
15,117,3,1193435335
15,747,4,997938862
15,214,3,997938771
15,533,4,1033344257
15,83,2,1443384910
15,11,4.5,1166586456
15,783,3.5,1361078481
15,895,5,997938760
15,891,5,997938438
15,238,1,1040205753
15,913,4,997939111
15,241,1,1093070386
15,927,4,997938528
15,972,3.5,1345398232
15,525,4,997938784
15,568,2,997939111
15,344,5,997938438
15,962,3,1044347743
15,990,5,997938822
15,558,4.5,1345398245
15,194,5,997938466
15,470,1.5,1058250487
15,990,3,1166586696
15,5,3,997938749
15,591,4,997938203
15,809,1.5,1054271469
15,869,2,1055439440
15,809,4,997939207
15,390,3,997938203
15,292,1,1093070109
15,12,5,997938712
15,58,4,997939614
15,130,4,997938288
15,114,4,1034544304
15,1020,4,997938800
15,168,3,1044347881
15,87,4,1054450216
15,592,3,997938727
15,744,4,1054450238
15,226,3.5,1166586368
15,258,3,997938451
15,223,2,1033345172
15,1012,5,997938151
15,276,1,1093070174
15,881,5,997938171
15,614,3,997938509
15,40,3,997938500
15,895,4,997938760
15,29,3,997938749
15,626,5,997938346
15,883,3.5,1345398347
15,0,4,997938219
15,829,3,997938917
15,121,3,997938981
15,561,1.5,1134521651
15,414,4,1120208625
15,265,3,997938162
15,92,4,997938171
15,553,4,997939360
15,727,5,997938500
15,709,5,997938451
15,950,3.5,1054450246
15,455,2.5,1054450208
15,125,3,997938941
15,147,1,1063565335
15,564,3,1416120074
15,818,3,1345397986
15,152,2,1033345087
15,587,4,1163876491
15,310,4,1465793922
15,628,3,1035258608
15,406,4,997939144
15,496,4,997938894
15,13,4,1166587005
15,439,3,1093070459
15,795,2,1054450251
15,303,3,1040205753
15,681,5,997938162
15,916,3,1134521497
15,932,2,997938219
15,430,2,1052896916
15,278,2,1134521654
15,876,2,1033345050
15,964,2,1052896819
15,514,1,997938500
15,168,3.5,1361078494
15,368,3,1093070198
15,497,3,1093070479
15,257,2.5,1166586012
15,523,3,1458506268
15,785,4,1040205754
15,299,0.5,1093070145
15,927,3.5,1058250612
15,346,4,997939021
15,645,4,1055439459
